num_conc,mic_value
3,0.009488480530569849
3,0.00964104903326615
3,0.009310875956214345
3,0.011091885122585642
3,0.009505948883582251
3,0.00971695141542926
3,0.008543597203652466
3,0.010091203359707524
3,0.01098463636984598
3,0.010930998027597382
3,0.009430365989261643
3,0.009833605299089344
3,0.00989486878639616
3,0.009861189223118537
3,0.010510599840675624
3,0.008938731557242292
3,0.009607193705560941
3,0.00963256724978457
3,0.009642250343348525
3,0.008400420976432343
3,0.01025427956335092
3,0.010415710841494953
3,0.00905761272440913
3,0.008248327659658777
3,0.009454101737065537
3,0.009359755288547957
3,0.009618360004232577
3,0.009577348884418782
3,0.008654662187764707
3,0.008598085639293113
3,0.009135971737337155
3,0.010206913670917552
3,0.009394392701578663
3,0.009635383953828687
3,0.010740242535455554
3,0.009255725442847394
3,0.010538741358736661
3,0.010901582419718928
3,0.008558145645572507
3,0.008667189891019502
3,0.008995077182578476
3,0.009168133946154513
3,0.009450539516434462
3,0.008561789272058312
3,0.009649198193315821
3,0.009489764920030725
3,0.008608923605606205
3,0.008418938515608296
3,0.008544974213618925
3,0.009411157941938132
3,0.009305215064752216
3,0.00947390104991369
3,0.009474376174279894
3,0.009732917373300306
3,0.009335880876004237
3,0.00880662819871454
3,0.009757530047635231
3,0.009691566103051821
3,0.009200414004342518
3,0.009339869709467227
3,0.009028705299583273
3,0.008492634265554223
3,0.010393883006909107
3,0.008720343193624053
3,0.009263167312568694
3,0.009253988010669182
3,0.00926950935905685
3,0.009239409223567674
3,0.009351750436565031
3,0.008705545007732901
3,0.009247163487464847
3,0.009169531448331394
3,0.009274311514999216
3,0.008963556587306066
3,0.009544715030878396
3,0.009246534350064495
3,0.009129800165802922
3,0.009244272746675499
3,0.011080328200412678
3,0.009200736226093267
3,0.009211296965704115
3,0.009421879156093832
3,0.009662264094443908
3,0.00898143383310109
3,0.008665080745151262
3,0.009161373567787597
3,0.009389897860988908
3,0.008085786697060353
3,0.010043265395028747
3,0.01014138012640209
3,0.009389001199439004
3,0.009590799293280558
3,0.009477261977627202
3,0.010925825119412466
3,0.008015426641120288
3,0.008624499482140838
3,0.008797840572227116
3,0.009063172848570299
3,0.009764861402298443
3,0.008929916534647897
3,0.008953565599888207
3,0.00973359735522144
3,0.009718752031792885
3,0.009984873191745482
3,0.010771752131609417
3,0.010131965648690042
3,0.00944987804877703
3,0.009433522650095815
3,0.009548825288185788
3,0.009554724755015696
3,0.009460866857286244
3,0.010478184164401345
3,0.01044547266613826
3,0.009104079893973329
3,0.00992313099445195
3,0.009173867363047457
3,0.009299802747965366
3,0.008730306384157088
3,0.008793848810553733
3,0.011184130438278983
3,0.009124796611858239
3,0.010735065802179469
3,0.010189615800843255
3,0.01078975709525383
3,0.009888445229696171
3,0.009657433247421505
3,0.009522183596477229
3,0.010249184337151513
3,0.009935254625345342
3,0.008887499702343246
3,0.009967701201298739
3,0.009600061485997676
3,0.008328644919343342
3,0.009595146714848936
3,0.009478550013477412
3,0.009309772191755945
3,0.008632147317118734
3,0.010182326876776285
3,0.010339570616967162
3,0.009176462602583276
3,0.008914120401391884
3,0.00921160778348455
3,0.009833120884425457
3,0.009709958361282555
3,0.008785197656640882
3,0.00886676060549633
3,0.008780218351329732
3,0.009377114172816451
